release_time,title,event_family,catalyst_category,country,source,calendar_id,unit,scale,previous,forecast,actual,previous_value,forecast_value,actual_value,surprise,surprise_basis,surprise_side,raw_surprise_side,market_bias_side,market_bias_label,market_bias_score,market_rule_direction,market_rule_confidence,market_rule_note
2025-08-01 12:30:00,Unemployment Rate,unemployment_rate,labor,US,BLS,15896306 2025-08-01 12:30:00 +0000 UTC Unemployment Rate United States-Employment-Unemployment Rate,%,,4.1%,4.2%,4.2%,4.1,4.2,4.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-08-01 14:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,16116358 2025-08-01 14:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,49,49.5,48,49.0,49.5,48.0,-1.5,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-08-05 13:45:00,S&P Global Comp PMI Final,ism_pmi,growth,US,Markit,16192929 2025-08-05 13:45:00 +0000 UTC S&P Global Comp PMI Final United States-PMI-S&P Global Comp PMI Final,Index (diffusion),,52.9,,55.1,52.9,,55.1,2.200000000000003,actual_vs_previous,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-08-05 14:00:00,ISM N-Mfg PMI,ism_pmi,growth,US,ISM,16136287 2025-08-05 14:00:00 +0000 UTC ISM N-Mfg PMI United States-ISM - non man-ISM N-Mfg PMI,Index,,50.8,51.5,50.1,50.8,51.5,50.1,-1.3999999999999986,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-08-07 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285279 2025-08-07 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,219K,221K,226K,219000.0,221000.0,226000.0,5000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-08-12 12:30:00,"CPI MM, SA",cpi,inflation,US,BLS,"16139165 2025-08-12 12:30:00 +0000 UTC CPI MM, SA United States-CPI-CPI MM, SA",%,,0.3%,0.2%,0.2%,0.3,0.2,0.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2025-08-12 12:30:00,"CPI YY, NSA",cpi,inflation,US,BLS,"16139165 2025-08-12 12:30:00 +0000 UTC CPI YY, NSA United States-CPI-CPI YY, NSA",%,,2.7%,2.8%,2.7%,2.7,2.8,2.7,-0.09999999999999964,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2025-08-12 12:30:00,"Core CPI MM, SA",core_cpi,inflation,US,BLS,"16139165 2025-08-12 12:30:00 +0000 UTC Core CPI MM, SA United States-CPI-Core CPI MM, SA",%,,0.2%,0.3%,0.3%,0.2,0.3,0.3,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2025-08-12 12:30:00,"Core CPI YY, NSA",core_cpi,inflation,US,BLS,"16139165 2025-08-12 12:30:00 +0000 UTC Core CPI YY, NSA United States-CPI-Core CPI YY, NSA",%,,2.9%,3%,3.1%,2.9,3.0,3.1,0.10000000000000009,actual_vs_forecast,positive,positive,market_negative,bearish,-1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2025-08-14 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285280 2025-08-14 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,227K,228K,224K,227000.0,228000.0,224000.0,-4000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-08-15 12:30:00,Retail Sales MM,retail_sales,growth,US,Dept of Commerce,16139297 2025-08-15 12:30:00 +0000 UTC Retail Sales MM United States-Retail Sales-Retail Sales MM,%,,0.9%,0.5%,0.5%,0.9,0.5,0.5,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,0.0,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-08-19 12:30:00,Building Permits: Number,other,other,US,Dept of Commerce,16139320 2025-08-19 12:30:00 +0000 UTC Building Permits: Number United States-House Starts-Building Permits: Number,Number of,M,1.397M,1.386M,1.354M,1397000.0,1386000.0,1354000.0,-32000.0,actual_vs_forecast,negative,negative,market_unknown,mixed,-0.0,unknown,0.0,No reliable one-number market direction rule; treat as a volatility catalyst.
2025-08-21 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285281 2025-08-21 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,224K,225K,235K,224000.0,225000.0,235000.0,10000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-08-21 13:45:00,S&P Global Comp PMI Flash,ism_pmi,growth,US,Markit,16192956 2025-08-21 13:45:00 +0000 UTC S&P Global Comp PMI Flash United States-Composite PMI-S&P Global Comp PMI Flash,Index (diffusion),,54.6,,55.4,54.6,,55.4,0.7999999999999972,actual_vs_previous,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-08-21 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,16173486 2025-08-21 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,3.93M,3.92M,4.01M,3930000.0,3920000.0,4010000.0,90000.0,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-08-28 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285285 2025-08-28 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,234K,230K,229K,234000.0,230000.0,229000.0,-1000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-09-02 14:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,16156949 2025-09-02 14:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,48,49,48.7,48.0,49.0,48.7,-0.29999999999999716,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-09-03 14:00:00,JOLTS Job Openings,labor,labor,US,BLS,16193385 2025-09-03 14:00:00 +0000 UTC JOLTS Job Openings United States-Job Openings-JOLTS Job Openings,Person,M,7.357M,7.378M,7.181M,7357000.0,7378000.0,7181000.0,-197000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-09-04 12:15:00,ADP National Employment,labor,labor,US,ADP,16162706 2025-09-04 12:15:00 +0000 UTC ADP National Employment United States-ADP-ADP National Employment,Person,K,106K,65K,54K,106000.0,65000.0,54000.0,-11000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-09-04 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285282 2025-09-04 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,229K,230K,237K,229000.0,230000.0,237000.0,7000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-09-04 13:45:00,S&P Global Comp PMI Final,ism_pmi,growth,US,Markit,16192930 2025-09-04 13:45:00 +0000 UTC S&P Global Comp PMI Final United States-PMI-S&P Global Comp PMI Final,Index (diffusion),,,,,,,,,unknown,flat,flat,market_neutral,neutral,0.0,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-09-04 14:00:00,ISM N-Mfg PMI,ism_pmi,growth,US,ISM,16136288 2025-09-04 14:00:00 +0000 UTC ISM N-Mfg PMI United States-ISM - non man-ISM N-Mfg PMI,Index,,50.1,51,52,50.1,51.0,52.0,1.0,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-09-05 12:30:00,Non-Farm Payrolls,nonfarm_payrolls,labor,US,BLS,15896307 2025-09-05 12:30:00 +0000 UTC Non-Farm Payrolls United States-Employment-Non-Farm Payrolls,Person,K,79K,75K,22K,79000.0,75000.0,22000.0,-53000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-09-05 12:30:00,Unemployment Rate,unemployment_rate,labor,US,BLS,15896307 2025-09-05 12:30:00 +0000 UTC Unemployment Rate United States-Employment-Unemployment Rate,%,,4.2%,4.3%,4.3%,4.2,4.3,4.3,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-09-11 12:30:00,"CPI MM, SA",cpi,inflation,US,BLS,"16139166 2025-09-11 12:30:00 +0000 UTC CPI MM, SA United States-CPI-CPI MM, SA",%,,0.2%,0.3%,0.4%,0.2,0.3,0.4,0.10000000000000003,actual_vs_forecast,positive,positive,market_negative,bearish,-1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2025-09-11 12:30:00,"CPI YY, NSA",cpi,inflation,US,BLS,"16139166 2025-09-11 12:30:00 +0000 UTC CPI YY, NSA United States-CPI-CPI YY, NSA",%,,2.7%,2.9%,2.9%,2.7,2.9,2.9,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2025-09-11 12:30:00,"Core CPI MM, SA",core_cpi,inflation,US,BLS,"16139166 2025-09-11 12:30:00 +0000 UTC Core CPI MM, SA United States-CPI-Core CPI MM, SA",%,,0.3%,0.3%,0.3%,0.3,0.3,0.3,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2025-09-11 12:30:00,"Core CPI YY, NSA",core_cpi,inflation,US,BLS,"16139166 2025-09-11 12:30:00 +0000 UTC Core CPI YY, NSA United States-CPI-Core CPI YY, NSA",%,,3.1%,3.1%,3.1%,3.1,3.1,3.1,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2025-09-11 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285283 2025-09-11 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,236K,235K,263K,236000.0,235000.0,263000.0,28000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-09-16 12:30:00,Retail Sales MM,retail_sales,growth,US,Dept of Commerce,16139298 2025-09-16 12:30:00 +0000 UTC Retail Sales MM United States-Retail Sales-Retail Sales MM,%,,0.6%,0.2%,0.6%,0.6,0.2,0.6,0.39999999999999997,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-09-17 12:30:00,Building Permits: Number,other,other,US,Dept of Commerce,16139321 2025-09-17 12:30:00 +0000 UTC Building Permits: Number United States-House Starts-Building Permits: Number,Number of,M,1.354M,1.37M,1.312M,1354000.0,1370000.0,1312000.0,-58000.0,actual_vs_forecast,negative,negative,market_unknown,mixed,-0.0,unknown,0.0,No reliable one-number market direction rule; treat as a volatility catalyst.
2025-09-17 18:00:00,Fed Funds Tgt Rate,fomc_rates,central_bank,US,FOMC,16090542 2025-09-17 18:00:00 +0000 UTC Fed Funds Tgt Rate United States-Fed policy decision-Fed Funds Tgt Rate,%,,4.375%,,4.125%,4.375,,4.125,-0.25,actual_vs_previous,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher rates or hawkish guidance are usually bearish for rate-sensitive equities.
2025-09-18 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285286 2025-09-18 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,264K,240K,231K,264000.0,240000.0,231000.0,-9000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-09-23 13:45:00,S&P Global Comp PMI Flash,ism_pmi,growth,US,Markit,16192963 2025-09-23 13:45:00 +0000 UTC S&P Global Comp PMI Flash United States-Composite PMI-S&P Global Comp PMI Flash,Index (diffusion),,55.4,,53.6,55.4,,53.6,-1.7999999999999972,actual_vs_previous,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-09-25 12:30:00,GDP Cons Spending Final,gdp,growth,US,Dept of Commerce,16136541 2025-09-25 12:30:00 +0000 UTC GDP Cons Spending Final United States-GDP Final-GDP Cons Spending Final,%,,0.5%,,2.5%,0.5,,2.5,2.0,actual_vs_previous,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-09-25 12:30:00,GDP Final,gdp,growth,US,Dept of Commerce,16136541 2025-09-25 12:30:00 +0000 UTC GDP Final United States-GDP Final-GDP Final,%,,-0.5%,3.3%,3.8%,-0.5,3.3,3.8,0.5,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-09-25 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285284 2025-09-25 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,232K,235K,218K,232000.0,235000.0,218000.0,-17000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-09-25 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,16510877 2025-09-25 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,4.01M,3.96M,4M,4010000.0,3960000.0,4000000.0,40000.0,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-09-30 14:00:00,JOLTS Job Openings,labor,labor,US,BLS,16193386 2025-09-30 14:00:00 +0000 UTC JOLTS Job Openings United States-Job Openings-JOLTS Job Openings,Person,M,7.208M,7.185M,7.227M,7208000.0,7185000.0,7227000.0,42000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-10-01 12:15:00,ADP National Employment,labor,labor,US,ADP,16136005 2025-10-01 12:15:00 +0000 UTC ADP National Employment United States-ADP-ADP National Employment,Person,K,-3K,50K,-32K,-3000.0,50000.0,-32000.0,-82000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-10-01 14:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,16116360 2025-10-01 14:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,48.7,49,49.1,48.7,49.0,49.1,0.10000000000000142,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-10-02 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285287 2025-10-02 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,218K,223K,,218000.0,223000.0,,5000.0,forecast_vs_previous,positive,positive,market_negative,bearish,-0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-10-03 12:30:00,Non-Farm Payrolls,nonfarm_payrolls,labor,US,BLS,15896308 2025-10-03 12:30:00 +0000 UTC Non-Farm Payrolls United States-Employment-Non-Farm Payrolls,Person,K,22K,50K,,22000.0,50000.0,,28000.0,forecast_vs_previous,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-10-03 12:30:00,Unemployment Rate,unemployment_rate,labor,US,BLS,15896308 2025-10-03 12:30:00 +0000 UTC Unemployment Rate United States-Employment-Unemployment Rate,%,,4.3%,4.3%,,4.3,4.3,,0.0,forecast_vs_previous,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-10-03 13:45:00,S&P Global Comp PMI Final,ism_pmi,growth,US,Markit,16192931 2025-10-03 13:45:00 +0000 UTC S&P Global Comp PMI Final United States-PMI-S&P Global Comp PMI Final,Index (diffusion),,54.6,,53.9,54.6,,53.9,-0.7000000000000028,actual_vs_previous,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-10-03 14:00:00,ISM N-Mfg PMI,ism_pmi,growth,US,ISM,16136289 2025-10-03 14:00:00 +0000 UTC ISM N-Mfg PMI United States-ISM - non man-ISM N-Mfg PMI,Index,,52,51.7,50,52.0,51.7,50.0,-1.7000000000000028,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-10-09 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285288 2025-10-09 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,,230K,,,230000.0,,,unknown,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-10-13 00:30:00,Non-Farm Payrolls,nonfarm_payrolls,labor,US,BLS,16529212 2025-10-13 00:30:00 +0000 UTC Non-Farm Payrolls United States-Employment-Non-Farm Payrolls,Person,K,22K,50K,,22000.0,50000.0,,28000.0,forecast_vs_previous,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-10-13 00:30:00,Unemployment Rate,unemployment_rate,labor,US,BLS,16529212 2025-10-13 00:30:00 +0000 UTC Unemployment Rate United States-Employment-Unemployment Rate,%,,4.3%,4.3%,,4.3,4.3,,0.0,forecast_vs_previous,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-10-17 12:30:00,Building Permits: Number,other,other,US,Dept of Commerce,16139322 2025-10-17 12:30:00 +0000 UTC Building Permits: Number United States-House Starts-Building Permits: Number,Number of,M,1.312M,1.336M,,1312000.0,1336000.0,,24000.0,forecast_vs_previous,positive,positive,market_unknown,mixed,0.0,unknown,0.0,No reliable one-number market direction rule; treat as a volatility catalyst.
2025-10-20 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16537498 2025-10-20 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,,230K,,,230000.0,,,unknown,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-10-21 12:30:00,Non-Farm Payrolls,nonfarm_payrolls,labor,US,BLS,16536524 2025-10-21 12:30:00 +0000 UTC Non-Farm Payrolls United States-Employment-Non-Farm Payrolls,Person,K,22K,50K,,22000.0,50000.0,,28000.0,forecast_vs_previous,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-10-21 12:30:00,Unemployment Rate,unemployment_rate,labor,US,BLS,16536524 2025-10-21 12:30:00 +0000 UTC Unemployment Rate United States-Employment-Unemployment Rate,%,,4.3%,4.3%,,4.3,4.3,,0.0,forecast_vs_previous,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-10-23 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,16173490 2025-10-23 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,4M,4.06M,4.06M,4000000.0,4059999.9999999995,4059999.9999999995,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,0.0,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-10-24 12:30:00,"CPI MM, SA",cpi,inflation,US,BLS,"16529210 2025-10-24 12:30:00 +0000 UTC CPI MM, SA United States-CPI-CPI MM, SA",%,,0.4%,0.4%,0.3%,0.4,0.4,0.3,-0.10000000000000003,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2025-10-24 12:30:00,"CPI YY, NSA",cpi,inflation,US,BLS,"16529210 2025-10-24 12:30:00 +0000 UTC CPI YY, NSA United States-CPI-CPI YY, NSA",%,,2.9%,3.1%,3%,2.9,3.1,3.0,-0.10000000000000009,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2025-10-24 12:30:00,"Core CPI MM, SA",core_cpi,inflation,US,BLS,"16529210 2025-10-24 12:30:00 +0000 UTC Core CPI MM, SA United States-CPI-Core CPI MM, SA",%,,0.3%,0.3%,0.2%,0.3,0.3,0.2,-0.09999999999999998,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2025-10-24 12:30:00,"Core CPI YY, NSA",core_cpi,inflation,US,BLS,"16529210 2025-10-24 12:30:00 +0000 UTC Core CPI YY, NSA United States-CPI-Core CPI YY, NSA",%,,3.1%,3.1%,3%,3.1,3.1,3.0,-0.10000000000000009,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2025-10-24 13:45:00,S&P Global Comp PMI Flash,ism_pmi,growth,US,Markit,16192957 2025-10-24 13:45:00 +0000 UTC S&P Global Comp PMI Flash United States-Composite PMI-S&P Global Comp PMI Flash,Index (diffusion),,53.6,,54.8,53.6,,54.8,1.1999999999999957,actual_vs_previous,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-10-24 14:00:00,Building Permits: Number,other,other,US,Dept of Commerce,16542220 2025-10-24 14:00:00 +0000 UTC Building Permits: Number United States-House Starts-Building Permits: Number,Number of,M,1.312M,1.336M,,1312000.0,1336000.0,,24000.0,forecast_vs_previous,positive,positive,market_unknown,mixed,0.0,unknown,0.0,No reliable one-number market direction rule; treat as a volatility catalyst.
2025-10-27 12:30:00,Retail Sales MM,retail_sales,growth,US,Dept of Commerce,16544680 2025-10-27 12:30:00 +0000 UTC Retail Sales MM United States-Retail Sales-Retail Sales MM,%,,0.6%,0.4%,,0.6,0.4,,-0.19999999999999996,forecast_vs_previous,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-10-29 14:00:00,Non-Farm Payrolls,nonfarm_payrolls,labor,US,BLS,16546466 2025-10-29 14:00:00 +0000 UTC Non-Farm Payrolls United States-Employment-Non-Farm Payrolls,Person,K,22K,50K,,22000.0,50000.0,,28000.0,forecast_vs_previous,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-10-29 14:00:00,Unemployment Rate,unemployment_rate,labor,US,BLS,16546466 2025-10-29 14:00:00 +0000 UTC Unemployment Rate United States-Employment-Unemployment Rate,%,,4.3%,4.3%,,4.3,4.3,,0.0,forecast_vs_previous,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-10-29 18:00:00,Fed Funds Tgt Rate,fomc_rates,central_bank,US,FOMC,16090543 2025-10-29 18:00:00 +0000 UTC Fed Funds Tgt Rate United States-Fed policy decision-Fed Funds Tgt Rate,%,,,,,,,,,unknown,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher rates or hawkish guidance are usually bearish for rate-sensitive equities.
2025-10-30 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285292 2025-10-30 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,,225K,,,225000.0,,,unknown,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-11-03 15:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,16271164 2025-11-03 15:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,49.1,49.5,,49.1,49.5,,0.3999999999999986,forecast_vs_previous,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-11-04 13:30:00,Retail Sales MM,retail_sales,growth,US,Dept of Commerce,16556800 2025-11-04 13:30:00 +0000 UTC Retail Sales MM United States-Retail Sales-Retail Sales MM,%,,0.6%,0.4%,,0.6,0.4,,-0.19999999999999996,forecast_vs_previous,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
